,movieId,Frequency
3692,25788,4
3693,25769,4
3694,6793,4
3695,63072,4
3696,86835,4
3697,6790,4
3698,26133,4
3699,74275,4
3700,6786,4
3701,6013,4
3702,73929,4
3703,109187,4
3704,8012,4
3705,6858,4
3706,115122,4
3707,52666,4
3708,39435,4
3709,65642,4
3710,6820,4
3711,6852,4
3712,26242,4
3713,26152,4
3714,55167,4
3715,6060,4
3716,6832,4
3717,6093,4
3718,62344,4
3719,5780,4
3720,27020,4
3721,8620,4
3722,5460,4
3723,78105,4
3724,6721,4
3725,8614,4
3726,46967,4
3727,5477,4
3728,90647,4
3729,54281,4
3730,7844,4
3731,49772,4
3732,127198,4
3733,78088,4
3734,61248,4
3735,127152,4
3736,6732,4
3737,5506,4
3738,102686,4
3739,85412,4
3740,93512,4
3741,8948,4
3742,7481,4
3743,48783,4
3744,7983,4
3745,44633,4
3746,6379,4
3747,102407,4
3748,102800,4
3749,5414,4
3750,8600,4
3751,61236,4
3752,87876,4
3753,73015,4
3754,27838,4
3755,93721,4
3756,131013,4
3757,49396,4
3758,99117,4
3759,99145,4
3760,6776,4
3761,54736,4
3762,62336,4
3763,107069,4
3764,96861,4
3765,99728,4
3766,5670,4
3767,6970,4
3768,91485,4
3769,92507,4
3770,42718,4
3771,8643,4
3772,69784,4
3773,43836,4
3774,27266,4
3775,5694,4
3776,5705,4
3777,54999,4
3778,6764,4
3779,6308,4
3780,49824,4
3781,77866,4
3782,5522,4
3783,61729,4
3784,85736,4
3785,78041,4
3786,62081,4
3787,50601,4
3788,50658,4
3789,27772,4
3790,52967,4
3791,50794,4
3792,77846,4
3793,40614,4
3794,85788,4
3795,50851,4
3796,50912,4
3797,42418,4
3798,5602,4
3799,6249,4
3800,4876,4
3801,781,4
3802,2320,4
3803,1341,4
3804,1606,4
3805,2902,4
3806,2304,4
3807,4231,4
3808,2920,4
3809,3444,4
3810,4219,4
3811,3810,4
3812,4218,4
3813,4624,4
3814,850,4
3815,2937,4
3816,4628,4
3817,2271,4
3818,4203,4
3819,80,4
3820,2325,4
3821,2328,4
3822,2345,4
3823,99,4
3824,2440,4
3825,271,4
3826,2435,4
3827,1398,4
3828,2434,4
3829,1600,4
3830,1601,4
3831,3823,4
3832,4552,4
3833,3414,4
3834,668,4
3835,2364,4
3836,2362,4
3837,1352,4
3838,103,4
3839,3834,4
3840,4585,4
3841,2267,4
3842,897,4
3843,2264,4
3844,4159,4
3845,4686,4
3846,384,4
3847,3857,4
3848,3028,4
3849,3506,4
3850,4697,4
3851,3036,4
3852,3038,4
3853,1184,4
3854,3045,4
3855,2171,4
3856,4705,4
3857,2170,4
3858,2168,4
3859,3511,4
3860,1744,4
3861,3076,4
3862,1661,4
3863,1323,4
3864,2261,4
3865,4166,4
3866,2962,4
3867,3679,4
3868,2964,4
3869,685,4
3870,1642,4
3871,295,4
3872,2974,4
3873,941,4
3874,779,4
3875,4188,4
3876,3456,4
3877,320,4
3878,4662,4
3879,4664,4
3880,3470,4
3881,4677,4
3882,3475,4
3883,1599,4
3884,2445,4
3885,2113,4
3886,2590,4
3887,4396,4
3888,2611,4
3889,869,4
3890,166,4
3891,2610,4
3892,242,4
3893,4482,4
3894,828,4
3895,4483,4
3896,2886,4
3897,2585,4
3898,4488,4
3899,2582,4
3900,2771,4
3901,2579,4
3902,4492,4
3903,4495,4
3904,4368,4
3905,4480,4
3906,241,4
3907,2621,4
3908,2626,4
3909,202,4
3910,4420,4
3911,3726,4
3912,205,4
3913,3725,4
3914,4437,4
3915,2654,4
3916,1516,4
3917,219,4
3918,4443,4
3919,619,4
3920,2676,4
3921,1489,4
3922,174,4
3923,2682,4
3924,2629,4
3925,833,4
3926,3771,4
3927,2798,4
3928,2555,4
3929,4312,4
3930,3799,4
3931,3357,4
3932,3401,4
3933,3713,4
3934,2482,4
3935,2475,4
3936,4296,4
3937,1598,4
3938,1413,4
3939,268,4
3940,4537,4
3941,2472,4
3942,1410,4
3943,3406,4
3944,2462,4
3945,1406,4
3946,1404,4
3947,809,4
3948,2495,4
3949,2548,4
3950,3368,4
3951,2545,4
3952,2816,4
3953,4349,4
3954,3371,4
3955,250,4
3956,4503,4
3957,4506,4
3958,4339,4
3959,1440,4
3960,4334,4
3961,3394,4
3962,2514,4
3963,2506,4
3964,4329,4
3965,881,4
3966,4318,4
3967,254,4
3968,3864,4
3969,279,4
3970,988,4
3971,4009,4
3972,2036,4
3973,2057,4
3974,2051,4
3975,1791,4
3976,4030,4
3977,3287,4
3978,458,4
3979,4765,4
3980,3223,4
3981,1043,4
3982,3128,4
3983,4792,4
3984,2095,4
3985,3992,4
3986,4081,4
3987,3224,4
3988,3306,4
3989,1937,4
3990,1979,4
3991,3584,4
3992,3577,4
3993,1762,4
3994,3183,4
3995,1809,4
3996,1904,4
3997,4055,4
3998,3138,4
3999,4795,4
4000,1839,4
4001,3547,4
4002,1840,4
4003,725,4
4004,425,4
4005,1024,4
4006,3918,4
4007,3206,4
4008,731,4
4009,2016,4
4010,1816,4
4011,4772,4
4012,1056,4
4013,1987,4
4014,3188,4
4015,3932,4
4016,1996,4
4017,982,4
4018,3599,4
4019,4012,4
4020,4031,4
4021,3975,4
4022,483,4
4023,1993,4
4024,3284,4
4025,479,4
4026,3117,4
4027,536,4
4028,3600,4
4029,3955,4
4030,488,4
4031,2044,4
4032,437,4
4033,3990,4
4034,3197,4
4035,4086,4
4036,1087,4
4037,1841,4
4038,4784,4
4039,1788,4
4040,3141,4
4041,4042,4
4042,1936,4
4043,1881,4
4044,2048,4
4045,4024,4
4046,26555,3
4047,1004,3
4048,1167,3
4049,6273,3
4050,6271,3
4051,7478,3
4052,3199,3
4053,116161,3
4054,6250,3
4055,26425,3
4056,4352,3
4057,103883,3
4058,93040,3
4059,26472,3
4060,104069,3
4061,6264,3
4062,26494,3
4063,107953,3
4064,2817,3
4065,88672,3
4066,93270,3
4067,7028,3
4068,3953,3
4069,4297,3
4070,6337,3
4071,2851,3
4072,3965,3
4073,44709,3
4074,104241,3
4075,882,3
4076,7382,3
4077,7381,3
4078,81788,3
4079,81158,3
4080,6357,3
4081,6358,3
4082,27879,3
4083,87529,3
4084,4294,3
4085,106491,3
4086,1055,3
4087,4290,3
4088,32019,3
4089,3903,3
4090,88356,3
4091,2784,3
4092,2836,3
4093,7038,3
4094,80969,3
4095,3961,3
4096,31952,3
4097,3792,3
4098,115170,3
4099,6301,3
4100,45208,3
4101,2847,3
4102,2843,3
4103,496,3
4104,108188,3
4105,2844,3
4106,1437,3
4107,6322,3
4108,4305,3
4109,6327,3
4110,31694,3
4111,6223,3
4112,3770,3
4113,7619,3
4114,48698,3
4115,1484,3
4116,3384,3
4117,94015,3
4118,3919,3
4119,1475,3
4120,2678,3
4121,79357,3
4122,470,3
4123,2689,3
4124,117895,3
4125,48741,3
4126,3739,3
4127,103655,3
4128,1468,3
4129,30803,3
4130,6115,3
4131,117533,3
4132,2697,3
4133,89039,3
4134,6122,3
4135,7076,3
4136,473,3
4137,26231,3
4138,1445,3
4139,49132,3
4140,30898,3
4141,7107,3
4142,103339,3
4143,3729,3
4144,103372,3
4145,49274,3
4146,89343,3
4147,211,3
4148,4410,3
4149,7701,3
4150,1497,3
4151,6057,3
4152,6027,3
4153,2659,3
4154,48872,3
4155,103384,3
4156,6040,3
4157,89087,3
4158,3732,3
4159,118900,3
4160,94070,3
4161,2669,3
4162,2704,3
4163,2714,3
4164,6125,3
4165,3943,3
4166,4383,3
4167,7505,3
4168,4380,3
4169,997,3
4170,6215,3
4171,3766,3
4172,3914,3
4173,88785,3
4174,46974,3
4175,7375,3
4176,2774,3
4177,47950,3
4178,2780,3
4179,7061,3
4180,7487,3
4181,6232,3
4182,46850,3
4183,998,3
4184,7484,3
4185,107771,3
4186,6237,3
4187,2782,3
4188,3915,3
4189,1447,3
4190,3761,3
4191,116799,3
4192,93831,3
4193,580,3
4194,2715,3
4195,7579,3
4196,4394,3
4197,2733,3
4198,2741,3
4199,467,3
4200,870,3
4201,116977,3
4202,3235,3
4203,6178,3
4204,2753,3
4205,6183,3
4206,116897,3
4207,7572,3
4208,93443,3
4209,31433,3
4210,30745,3
4211,31437,3
4212,4384,3
4213,7376,3
4214,87304,3
4215,3970,3
4216,4067,3
4217,27329,3
4218,1326,3
4219,6678,3
4220,335,3
4221,6686,3
4222,38304,3
4223,111743,3
4224,37857,3
4225,4063,3
4226,4168,3
4227,3304,3
4228,3326,3
4229,6710,3
4230,6887,3
4231,6713,3
4232,3327,3
4233,111617,3
4234,111529,3
4235,3008,3
4236,33646,3
4237,91094,3
4238,4153,3
4239,944,3
4240,7294,3
4241,39381,3
4242,4177,3
4243,112421,3
4244,40414,3
4245,6935,3
4246,2969,3
4247,6617,3
4248,104925,3
4249,90428,3
4250,33164,3
4251,39444,3
4252,3150,3
4253,86504,3
4254,1331,3
4255,6641,3
4256,304,3
4257,309,3
4258,4184,3
4259,6646,3
4260,6902,3
4261,324,3
4262,39414,3
4263,4179,3
4264,956,3
4265,375,3
4266,4282,3
4267,3094,3
4268,7223,3
4269,90600,3
4270,110591,3
4271,3064,3
4272,392,3
4273,110501,3
4274,27728,3
4275,6810,3
4276,7209,3
4277,7216,3
4278,3103,3
4279,3013,3
4280,7210,3
4281,34323,3
4282,6850,3
4283,34321,3
4284,3106,3
4285,105755,3
4286,27731,3
4287,3110,3
4288,3112,3
4289,34143,3
4290,3120,3
4291,6794,3
4292,109850,3
4293,4111,3
4294,387,3
4295,6880,3
4296,4143,3
4297,3024,3
4298,3325,3
4299,85056,3
4300,424,3
4301,3858,3
4302,90469,3
4303,6765,3
4304,33681,3
4305,3042,3
4306,85367,3
4307,6868,3
4308,4135,3
4309,4133,3
4310,3046,3
4311,85401,3
4312,4126,3
4313,1180,3
4314,391,3
4315,106332,3
4316,27032,3
4317,27022,3
4318,43376,3
4319,113829,3
4320,6433,3
4321,4271,3
4322,6990,3
4323,3340,3
4324,113741,3
4325,6448,3
4326,91974,3
4327,6450,3
4328,4267,3
4329,888,3
4330,86781,3
4331,82527,3
4332,6989,3
4333,113453,3
4334,4265,3
4335,3833,3
4336,1069,3
4337,113378,3
4338,113348,3
4339,27839,3
4340,108928,3
4341,113862,3
4342,4273,3
4343,114028,3
4344,108727,3
4345,7005,3
4346,2876,3
4347,4277,3
4348,4276,3
4349,44193,3
4350,3806,3
4351,6395,3
4352,498,3
4353,269,3
4354,26700,3
4355,2892,3
4356,108583,3
4357,1063,3
4358,3816,3
4359,43871,3
4360,3115,3
4361,89840,3
4362,6422,3
4363,82167,3
4364,114060,3
4365,3886,3
4366,42734,3
4367,6477,3
4368,6982,3
4369,4221,3
4370,32853,3
4371,4216,3
4372,41226,3
4373,4213,3
4374,2928,3
4375,6566,3
4376,896,3
4377,26974,3
4378,6582,3
4379,6584,3
4380,3872,3
4381,7316,3
4382,2938,3
4383,6952,3
4384,6951,3
4385,1112,3
4386,6592,3
4387,1114,3
4388,294,3
4389,6945,3
4390,27002,3
4391,41527,3
4392,2922,3
4393,893,3
4394,7171,3
4395,4251,3
4396,42725,3
4397,26840,3
4398,7334,3
4399,2899,3
4400,42632,3
4401,2900,3
4402,42197,3
4403,3835,3
4404,6516,3
4405,87192,3
4406,42015,3
4407,90249,3
4408,6525,3
4409,274,3
4410,42007,3
4411,4237,3
4412,2903,3
4413,42002,3
4414,511,3
4415,1337,3
4416,7713,3
4417,4441,3
4418,26178,3
4419,3674,3
4420,1668,3
4421,4688,3
4422,100714,3
4423,140928,3
4424,8197,3
4425,59594,3
4426,5279,3
4427,5282,3
4428,4682,3
4429,8195,3
4430,4676,3
4431,5297,3
4432,5298,3
4433,96811,3
4434,5300,3
4435,72405,3
4436,8188,3
4437,5304,3
4438,3669,3
4439,2238,3
4440,59118,3
4441,4660,3
4442,59103,3
4443,8158,3
4444,2239,3
4445,100581,3
4446,760,3
4447,8253,3
4448,4703,3
4449,1746,3
4450,8275,3
4451,5187,3
4452,5193,3
4453,61160,3
4454,8836,3
4455,61123,3
4456,61071,3
4457,71518,3
4458,143385,3
4459,4704,3
4460,60943,3
4461,59995,3
4462,60937,3
4463,60766,3
4464,60763,3
4465,3509,3
4466,54,3
4467,60753,3
4468,2173,3
4469,8264,3
4470,60382,3
4471,71732,3
4472,2204,3
4473,5329,3
4474,5334,3
4475,5170,3
4476,5337,3
4477,4614,3
4478,5421,3
4479,670,3
4480,87,3
4481,57274,3
4482,5438,3
4483,137337,3
4484,57243,3
4485,8968,3
4486,4603,3
4487,5447,3
4488,56921,3
4489,3428,3
4490,5462,3
4491,2330,3
4492,5475,3
4493,3694,3
4494,2347,3
4495,56176,3
4496,4572,3
4497,4570,3
4498,135861,3
4499,101577,3
4500,56156,3
4501,2368,3
4502,57532,3
4503,2286,3
4504,2285,3
4505,8131,3
4506,140715,3
4507,140711,3
4508,58879,3
4509,5346,3
4510,140267,3
4511,72720,3
4512,8933,3
4513,58351,3
4514,8938,3
4515,5360,3
4516,58306,3
4517,5367,3
4518,73106,3
4519,2265,3
4520,2275,3
4521,3680,3
4522,846,3
4523,4627,3
4524,83,3
4525,8125,3
4526,5389,3
4527,2283,3
4528,1626,3
4529,101285,3
4530,4714,3
4531,5168,3
4532,135518,3
4533,64701,3
4534,3616,3
4535,1973,3
4536,8492,3
4537,8491,3
4538,4971,3
4539,66198,3
4540,4977,3
4541,65982,3
4542,1981,3
4543,8656,3
4544,4990,3
4545,4783,3
4546,157296,3
4547,3554,3
4548,715,3
4549,1804,3
4550,8451,3
4551,4775,3
4552,5012,3
4553,99813,3
4554,1798,3
4555,4769,3
4556,5017,3
4557,718,3
4558,1999,3
4559,1971,3
4560,1824,3
4561,8502,3
4562,3590,3
4563,1860,3
4564,8580,3
4565,4862,3
4566,68952,3
4567,69069,3
4568,68269,3
4569,697,3
4570,8535,3
4571,1844,3
4572,8596,3
4573,4911,3
4574,8607,3
4575,705,3
4576,4833,3
4577,4921,3
4578,4928,3
4579,8526,3
4580,1922,3
4581,8618,3
4582,67252,3
4583,1837,3
4584,67193,3
4585,3579,3
4586,4821,3
4587,4767,3
4588,2024,3
4589,5165,3
4590,70565,3
4591,3544,3
4592,5099,3
4593,62733,3
4594,4738,3
4595,62511,3
4596,62437,3
4597,71252,3
4598,5111,3
4599,4732,3
4600,2091,3
4601,5121,3
4602,3539,3
4603,5127,3
4604,62250,3
4605,8340,3
4606,71282,3
4607,5139,3
4608,8338,3
4609,4722,3
4610,2104,3
4611,71429,3
4612,3520,3
4613,61352,3
4614,754,3
4615,61348,3
4616,2075,3
4617,62912,3
4618,5095,3
4619,98056,3
4620,4756,3
4621,70599,3
4622,2037,3
4623,64197,3
4624,5054,3
4625,3626,3
4626,150548,3
4627,70862,3
4628,5061,3
4629,63808,3
4630,3627,3
4631,4745,3
4632,5094,3
4633,63436,3
4634,5072,3
4635,3632,3
4636,3550,3
4637,1783,3
4638,149406,3
4639,149354,3
4640,5085,3
4641,71108,3
4642,5092,3
4643,5093,3
4644,8008,3
4645,7101,3
4646,101612,3
4647,9018,3
4648,813,3
4649,102481,3
4650,122924,3
4651,26111,3
4652,2618,3
4653,25805,3
4654,54276,3
4655,2577,3
4656,131724,3
4657,2498,3
4658,7841,3
4659,4520,3
4660,1572,3
4661,3715,3
4662,4496,3
4663,7899,3
4664,129354,3
4665,5651,3
4666,146,3
4667,95873,3
4668,5867,3
4669,50685,3
4670,5625,3
4671,2554,3
4672,50740,3
4673,74685,3
4674,7840,3
4675,2615,3
4676,1595,3
4677,54372,3
4678,54732,3
4679,52606,3
4680,54648,3
4681,50742,3
4682,25777,3
4683,52644,3
4684,127136,3
4685,76175,3
4686,74948,3
4687,95309,3
4688,5752,3
4689,25868,3
4690,4502,3
4691,2563,3
4692,25937,3
4693,4501,3
4694,2557,3
4695,5712,3
4696,824,3
4697,5879,3
4698,53435,3
4699,130490,3
4700,2620,3
4701,633,3
4702,102819,3
4703,5735,3
4704,2550,3
4705,2536,3
4706,78034,3
4707,25827,3
4708,7792,3
4709,76111,3
4710,2500,3
4711,5909,3
4712,2511,3
4713,95720,3
4714,2523,3
4715,7791,3
4716,75813,3
4717,5772,3
4718,95311,3
4719,5893,3
4720,1529,3
4721,2624,3
4722,7810,3
4723,53468,3
4724,75985,3
4725,103048,3
4726,5932,3
4727,187,3
4728,1508,3
4729,7981,3
4730,5841,3
4731,4544,3
4732,5544,3
4733,74324,3
4734,3696,3
4735,3700,3
4736,94833,3
4737,3391,3
4738,78467,3
4739,74452,3
4740,55363,3
4741,4438,3
4742,2633,3
4743,5568,3
4744,74486,3
4745,2419,3
4746,7982,3
4747,78349,3
4748,3385,3
4749,7831,3
4750,2370,3
4751,3417,3
4752,7991,3
4753,152,3
4754,7827,3
4755,2386,3
4756,74154,3
4757,4553,3
4758,842,3
4759,5525,3
4760,5527,3
4761,49932,3
4762,7833,3
4763,49957,3
4764,7834,3
4765,7976,3
4766,2597,3
4767,5820,3
4768,621,3
4769,74510,3
4770,5603,3
4771,3709,3
4772,74530,3
4773,5609,3
4774,5611,3
4775,4486,3
4776,77307,3
4777,3708,3
4778,1596,3
4779,96281,3
4780,5803,3
4781,2476,3
4782,2634,3
4783,5801,3
4784,122890,3
4785,5949,3
4786,50189,3
4787,7944,3
4788,2451,3
4789,4440,3
4790,127202,3
4791,5847,3
4792,101895,3
4793,5853,3
4794,55274,3
4795,51705,3
4796,95449,3
4797,199,3
4798,4444,3
4799,102033,3
4800,667,3
4801,90266,2
4802,93766,2
4803,98122,2
4804,26003,2
4805,98083,2
4806,831,2
4807,95207,2
4808,26366,2
4809,95199,2
4810,3289,2
4811,3282,2
4812,722,2
4813,25971,2
4814,8772,2
4815,27899,2
4816,8751,2
4817,8611,2
4818,3576,2
4819,984,2
4820,26241,2
4821,26116,2
4822,3240,2
4823,94896,2
4824,840,2
4825,30894,2
4826,30712,2
4827,8617,2
4828,8612,2
4829,3588,2
4830,3574,2
4831,94266,2
4832,94323,2
4833,8589,2
4834,8584,2
4835,3221,2
4836,3390,2
4837,89388,2
4838,26198,2
4839,30850,2
4840,26171,2
4841,26172,2
4842,26294,2
4843,3241,2
4844,98296,2
4845,26025,2
4846,8724,2
4847,95135,2
4848,8712,2
4849,26318,2
4850,976,2
4851,864,2
4852,8711,2
4853,95105,2
4854,27873,2
4855,98607,2
4856,89837,2
4857,26313,2
4858,3573,2
4859,8667,2
4860,26303,2
4861,26052,2
4862,26082,2
4863,3563,2
4864,964,2
4865,94953,2
4866,8650,2
4867,3572,2
4868,93855,2
4869,710,2
4870,26375,2
4871,97836,2
4872,26386,2
4873,92309,2
4874,26684,2
4875,3453,2
4876,96655,2
4877,96417,2
4878,8935,2
4879,27075,2
4880,27109,2
4881,9010,2
4882,27156,2
4883,27178,2
4884,8930,2
4885,92264,2
4886,27251,2
4887,8911,2
4888,803,2
4889,808,2
4890,8927,2
4891,25753,2
4892,3400,2
4893,26606,2
4894,8923,2
4895,26603,2
4896,8918,2
4897,91483,2
4898,3459,2
4899,27369,2
4900,8989,2
4901,96432,2
4902,8987,2
4903,26903,2
4904,91660,2
4905,91976,2
4906,91978,2
4907,96467,2
4908,3415,2
4909,96448,2
4910,8979,2
4911,8977,2
4912,8974,2
4913,92008,2
4914,3427,2
4915,3431,2
4916,3343,2
4917,26842,2
4918,96563,2
4919,787,2
4920,92058,2
4921,91628,2
4922,26865,2
4923,3442,2
4924,96606,2
4925,26693,2
4926,8951,2
4927,26870,2
4928,96616,2
4929,27373,2
4930,91199,2
4931,27800,2
4932,3313,2
4933,97742,2
4934,8830,2
4935,26810,2
4936,93272,2
4937,8813,2
4938,747,2
4939,27741,2
4940,8800,2
4941,93287,2
4942,90576,2
4943,875,2
4944,962,2
4945,3309,2
4946,96911,2
4947,3540,2
4948,97936,2
4949,25947,2
4950,25952,2
4951,726,2
4952,97957,2
4953,26403,2
4954,963,2
4955,27793,2
4956,93422,2
4957,26391,2
4958,90430,2
4959,90717,2
4960,25891,2
4961,90719,2
4962,960,2
4963,27423,2
4964,91104,2
4965,27523,2
4966,26585,2
4967,8882,2
4968,3490,2
4969,25825,2
4970,26564,2
4971,97188,2
4972,3496,2
4973,3497,2
4974,90890,2
4975,759,2
4976,3502,2
4977,26562,2
4978,8859,2
4979,97673,2
4980,95583,2
4981,26554,2
4982,90888,2
4983,26547,2
4984,3320,2
4985,27674,2
4986,25874,2
4987,27700,2
4988,3449,2
4989,43917,2
4990,31035,2
4991,2483,2
4992,1602,2
4993,55999,2
4994,2377,2
4995,55872,2
4996,74152,2
4997,2397,2
4998,2399,2
4999,2415,2
5000,74282,2
5001,74416,2
5002,74450,2
5003,2441,2
5004,2448,2
5005,2449,2
5006,55272,2
5007,2461,2
5008,55261,2
5009,55253,2
5010,55250,2
5011,55245,2
5012,2464,2
5013,2465,2
5014,55110,2
5015,74580,2
5016,55063,2
5017,1604,2
5018,56169,2
5019,2354,2
5020,57453,2
5021,58315,2
5022,58301,2
5023,1636,2
5024,58191,2
5025,1631,2
5026,58105,2
5027,2276,2
5028,73042,2
5029,73211,2
5030,1621,2
5031,2295,2
5032,73319,2
5033,56333,2
5034,1609,2
5035,57401,2
5036,57353,2
5037,57326,2
5038,73323,2
5039,56885,2
5040,56805,2
5041,2314,2
5042,73587,2
5043,56607,2
5044,56563,2
5045,2481,2
5046,74677,2
5047,1523,2
5048,74688,2
5049,52319,2
5050,2589,2
5051,52241,2
5052,77421,2
5053,2609,2
5054,77427,2
5055,51925,2
5056,51834,2
5057,51709,2
5058,1546,2
5059,51575,2
5060,1545,2
5061,51372,2
5062,51277,2
5063,77837,2
5064,78039,2
5065,50954,2
5066,50923,2
5067,2630,2
5068,1525,2
5069,50806,2
5070,50804,2
5071,50802,2
5072,50798,2
5073,78116,2
5074,52462,2
5075,52694,2
5076,76210,2
5077,75341,2
5078,74727,2
5079,54771,2
5080,74740,2
5081,1583,2
5082,1582,2
5083,54331,2
5084,74944,2
5085,54290,2
5086,2494,2
5087,2499,2
5088,54256,2
5089,53974,2
5090,76173,2
5091,2516,2
5092,53883,2
5093,53460,2
5094,53447,2
5095,2537,2
5096,53207,2
5097,76030,2
5098,2552,2
5099,53024,2
5100,2559,2
5101,1564,2
5102,2260,2
5103,2257,2
5104,58627,2
5105,72733,2
5106,65802,2
5107,69805,2
5108,1986,2
5109,1807,2
5110,1806,2
5111,1988,2
5112,65465,2
5113,65135,2
5114,65133,2
5115,65126,2
5116,64993,2
5117,1998,2
5118,2031,2
5119,70567,2
5120,64501,2
5121,64499,2
5122,64249,2
5123,70697,2
5124,70728,2
5125,70846,2
5126,64030,2
5127,63540,2
5128,63515,2
5129,63393,2
5130,63276,2
5131,66019,2
5132,66090,2
5133,66130,2
5134,1919,2
5135,68901,2
5136,68347,2
5137,1880,2
5138,68194,2
5139,1846,2
5140,69275,2
5141,69278,2
5142,1902,2
5143,67957,2
5144,1903,2
5145,67695,2
5146,67508,2
5147,1812,2
5148,69436,2
5149,69458,2
5150,1925,2
5151,69516,2
5152,1932,2
5153,1826,2
5154,69604,2
5155,66335,2
5156,66317,2
5157,66246,2
5158,1978,2
5159,63239,2
5160,2062,2
5161,1767,2
5162,59418,2
5163,72165,2
5164,72169,2
5165,59810,2
5166,59731,2
5167,59727,2
5168,72224,2
5169,1660,2
5170,72356,2
5171,72386,2
5172,59429,2
5173,72393,2
5174,1655,2
5175,2205,2
5176,72407,2
5177,1654,2
5178,2237,2
5179,59306,2
5180,59141,2
5181,59037,2
5182,59016,2
5183,1652,2
5184,58972,2
5185,72701,2
5186,58839,2
5187,72129,2
5188,72043,2
5189,71205,2
5190,61350,2
5191,62644,2
5192,1757,2
5193,62376,2
5194,2098,2
5195,1755,2
5196,62203,2
5197,2101,2
5198,62113,2
5199,71304,2
5200,61394,2
5201,61357,2
5202,2128,2
5203,2201,2
5204,2149,2
5205,2152,2
5206,1739,2
5207,71468,2
5208,2164,2
5209,60760,2
5210,60514,2
5211,2177,2
5212,2180,2
5213,2182,2
5214,2187,2
5215,50641,2
5216,78266,2
5217,89118,2
5218,3118,2
5219,84952,2
5220,3002,2
5221,3010,2
5222,37720,2
5223,37475,2
5224,37382,2
5225,85025,2
5226,37211,2
5227,3029,2
5228,85397,2
5229,34552,2
5230,3048,2
5231,3055,2
5232,3057,2
5233,34530,2
5234,34528,2
5235,34523,2
5236,34520,2
5237,85438,2
5238,3078,2
5239,34326,2
5240,34271,2
5241,34164,2
5242,34018,2
5243,85796,2
5244,1322,2
5245,84847,2
5246,37853,2
5247,83910,2
5248,42013,2
5249,41863,2
5250,83374,2
5251,2927,2
5252,40959,2
5253,1336,2
5254,2930,2
5255,83803,2
5256,2939,2
5257,40723,2
5258,40581,2
5259,83976,2
5260,2996,2
5261,40412,2
5262,2972,2
5263,40148,2
5264,39869,2
5265,2975,2
5266,2977,2
5267,39307,2
5268,2979,2
5269,39231,2
5270,38992,2
5271,2983,2
5272,86000,2
5273,33830,2
5274,78316,2
5275,33817,2
5276,1054,2
5277,87522,2
5278,32280,2
5279,32234,2
5280,32017,2
5281,88179,2
5282,31923,2
5283,88267,2
5284,31737,2
5285,88682,2
5286,31660,2
5287,992,2
5288,31522,2
5289,31435,2
5290,89030,2
5291,31422,2
5292,31408,2
5293,31374,2
5294,31364,2
5295,31270,2
5296,31225,2
5297,3211,2
5298,31162,2
5299,31150,2
5300,31116,2
5301,32369,2
5302,32371,2
5303,32444,2
5304,33145,2
5305,1163,2
5306,33683,2
5307,3133,2
5308,3136,2
5309,33587,2
5310,33499,2
5311,33495,2
5312,86548,2
5313,3144,2
5314,3158,2
5315,1123,2
5316,33138,2
5317,87234,2
5318,33085,2
5319,1105,2
5320,32882,2
5321,32840,2
5322,32825,2
5323,32728,2
5324,1076,2
5325,3171,2
5326,32582,2
5327,32554,2
5328,32525,2
5329,42163,2
5330,1349,2
5331,2898,2
5332,42732,2
5333,48518,2
5334,48319,2
5335,2691,2
5336,1473,2
5337,48262,2
5338,48165,2
5339,1463,2
5340,79720,2
5341,79824,2
5342,47810,2
5343,79879,2
5344,2727,2
5345,2751,2
5346,47491,2
5347,80166,2
5348,1456,2
5349,80241,2
5350,47274,2
5351,47254,2
5352,47202,2
5353,2755,2
5354,80350,2
5355,47152,2
5356,80551,2
5357,2767,2
5358,1482,2
5359,48560,2
5360,79251,2
5361,49526,2
5362,2635,2
5363,50005,2
5364,49961,2
5365,78517,2
5366,1507,2
5367,1504,2
5368,78729,2
5369,78772,2
5370,49647,2
5371,78836,2
5372,49528,2
5373,2651,2
5374,1490,2
5375,49394,2
5376,78893,2
5377,2652,2
5378,1502,2
5379,49220,2
5380,1495,2
5381,2656,2
5382,79139,2
5383,2660,2
5384,2661,2
5385,2673,2
5386,2775,2
5387,2781,2
5388,46865,2
5389,82041,2
5390,44587,2
5391,2868,2
5392,81786,2
5393,44225,2
5394,2874,2
5395,2878,2
5396,2885,2
5397,43930,2
5398,2887,2
5399,43921,2
5400,8576,2
5401,43744,2
5402,2864,2
5403,1397,2
5404,43679,2
5405,43560,2
5406,82378,2
5407,2894,2
5408,1382,2
5409,1369,2
5410,82463,2
5411,82499,2
5412,1355,2
5413,1351,2
5414,1415,2
5415,2853,2
5416,80586,2
5417,2820,2
5418,80727,2
5419,46337,2
5420,2786,2
5421,2799,2
5422,45928,2
5423,2807,2
5424,45837,2
5425,2809,2
5426,45730,2
5427,80846,2
5428,45726,2
5429,2824,2
5430,1423,2
5431,2828,2
5432,1442,2
5433,80864,2
5434,45440,2
5435,81083,2
5436,45221,2
5437,45210,2
5438,45183,2
5439,81512,2
5440,81535,2
5441,44828,2
5442,696,2
5443,1859,2
5444,113345,2
5445,7043,2
5446,134881,2
5447,7040,2
5448,108156,2
5449,3962,2
5450,7025,2
5451,7024,2
5452,460,2
5453,3964,2
